projection_id,player_id,player_name,team,position,stat_type,line_score,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,stat_norm,player_role,opponent,is_home,nhl_player_id,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,hit_rate_over_L5,over_L5,under_L5,sample_L5,hit_rate_over_L10,over_L10,under_L10,sample_L10,hit_rate_over_L20,over_L20,under_L20,sample_L20,hit_rate_over_season,sample_season,composite_hit_rate,recommended_side,edge,position_code,position_group,scoring_tier,pp_tier,pts_per_game,goals_per_game,pp_pts_per_game,toi_per_game_api
10744784,268026,K'Andre Miller,CAR,D,Shots On Goal,2.5,demon,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,shots_on_goal,SKATER,TOR,0,8480817,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.3,3,7,10,0.25,5,15,20,0.2,30,0.3225,OVER,-0.1775,D,D,DEPTH,PP_OCC,0.517,0.083,0.05,22.58
10744790,267721,Matias Maccelli,TOR,F,Shots On Goal,2.5,demon,False,CAR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,shots_on_goal,SKATER,CAR,1,8481711,2.971,0.0,0.0,3.544,0.0,0.0,68,10,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.4,4,6,10,0.35,7,13,20,0.2333,30,0.2958,OVER,-0.2042,L,F,SECONDARY,PP_OCC,0.569,0.241,0.138,14.85
10744795,268890,Mike Reilly,CAR,D,Shots On Goal,2.5,demon,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,shots_on_goal,SKATER,TOR,0,8476422,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.15,3,17,20,0.1333,30,0.0358,OVER,-0.4642,D,D,DEPTH,NO_PP,0.257,0.029,0.0,15.3
10744799,218277,Morgan Rielly,TOR,D,Blocked Shots,2.5,demon,False,CAR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,blocked_shots,SKATER,CAR,1,8476853,2.971,0.0,0.0,3.544,0.0,0.0,68,10,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,D,D,DEPTH,PP_OCC,0.5,0.136,0.091,21.3
10744806,87689,Nicholas Robertson,TOR,F,Shots On Goal,2.5,demon,False,CAR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,shots_on_goal,SKATER,CAR,1,8481582,2.971,0.0,0.0,3.544,0.0,0.0,68,10,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.3,3,7,10,0.15,3,17,20,0.2333,30,0.3108,OVER,-0.1892,L,F,DEPTH,PP_OCC,0.446,0.2,0.062,12.53
10744811,231718,Sean Walker,CAR,D,Shots On Goal,2.5,demon,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,shots_on_goal,SKATER,TOR,0,8480336,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.2,2,8,10,0.3,6,14,20,0.4,30,0.235,OVER,-0.265,D,D,DEPTH,NO_PP,0.338,0.103,0.015,21.97
10744818,218224,Sebastian Aho,CAR,F,Points,2.5,demon,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,points,SKATER,TOR,0,8478427,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.2,2,8,10,0.15,3,17,20,0.1333,30,0.1858,OVER,-0.3142,C,F,ELITE,PP_REGULAR,1.015,0.353,0.324,19.77
10744824,226405,Taylor Hall,CAR,F,Shots On Goal,2.5,demon,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,shots_on_goal,SKATER,TOR,0,8447463,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,OVER,-0.5,R,F,SHUTDOWN,NO_PP,0.0,0.0,0.0,
10738280,218693,Andrei Svechnikov,CAR,F,Points,1.5,demon,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,points,SKATER,TOR,0,8480830,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.3,3,7,10,0.35,7,13,20,0.3667,30,0.3542,OVER,-0.1458,R,F,SECONDARY,PP_REGULAR,0.868,0.368,0.324,17.07
10738284,231955,Brandon Carlo,TOR,D,Blocked Shots,1.5,goblin,False,CAR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,blocked_shots,SKATER,CAR,1,8478443,2.971,0.0,0.0,3.544,0.0,0.0,68,10,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,D,D,SHUTDOWN,NO_PP,0.13,0.0,0.0,19.55
10738288,218273,Jaccob Slavin,CAR,D,Shots On Goal,1.5,standard,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,shots_on_goal,SKATER,TOR,0,8476958,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.8,8,2,10,0.55,11,9,20,0.5,24,0.6525,OVER,0.1525,D,D,SHUTDOWN,NO_PP,0.143,0.0,0.0,21.1
10738291,232486,Jackson Blake,CAR,F,Points,1.5,demon,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,points,SKATER,TOR,0,8482809,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.2,2,8,10,0.15,3,17,20,0.1,30,0.2625,OVER,-0.2375,R,F,SECONDARY,PP_OCC,0.632,0.294,0.132,16.45
10738299,58166,John Tavares,TOR,F,Points,1.5,demon,False,CAR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,points,SKATER,CAR,1,8475166,2.971,0.0,0.0,3.544,0.0,0.0,68,10,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.05,1,19,20,0.0667,30,0.0142,OVER,-0.4858,C,F,SECONDARY,PP_OCC,0.797,0.333,0.174,18.03
10738303,64225,Jordan Martinook,CAR,F,Shots On Goal,1.5,standard,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,shots_on_goal,SKATER,TOR,0,8476921,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.8,4,1,5,0.8,8,2,10,0.5,10,10,20,0.4667,30,0.7217,OVER,0.2217,L,F,DEPTH,NO_PP,0.354,0.154,0.0,14.75
10738305,218298,Jordan Staal,CAR,F,Shots On Goal,1.5,standard,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,shots_on_goal,SKATER,TOR,0,8473533,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.4,4,6,10,0.5,10,10,20,0.4,30,0.415,UNDER,0.085,C,F,DEPTH,NO_PP,0.446,0.246,0.046,16.05
10738309,268026,K'Andre Miller,CAR,D,Points,1.5,demon,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,points,SKATER,TOR,0,8480817,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.05,1,19,20,0.0667,30,0.1292,OVER,-0.3708,D,D,DEPTH,PP_OCC,0.517,0.083,0.05,22.58
10738311,268026,K'Andre Miller,CAR,D,Shots On Goal,1.5,standard,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,shots_on_goal,SKATER,TOR,0,8480817,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.4,4,6,10,0.45,9,11,20,0.4,30,0.4075,UNDER,0.0925,D,D,DEPTH,PP_OCC,0.517,0.083,0.05,22.58
10738316,231268,Logan Stankoven,CAR,F,Shots On Goal,1.5,goblin,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,shots_on_goal,SKATER,TOR,0,8482702,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.6,6,4,10,0.6,12,8,20,0.6,30,0.6,OVER,0.1,C,F,DEPTH,PP_OCC,0.471,0.206,0.074,15.25
10738319,267721,Matias Maccelli,TOR,F,Points,1.5,demon,False,CAR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,points,SKATER,CAR,1,8481711,2.971,0.0,0.0,3.544,0.0,0.0,68,10,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.1,2,18,20,0.1333,30,0.0633,OVER,-0.4367,L,F,SECONDARY,PP_OCC,0.569,0.241,0.138,14.85
10738322,267721,Matias Maccelli,TOR,F,Shots On Goal,1.5,goblin,False,CAR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,shots_on_goal,SKATER,CAR,1,8481711,2.971,0.0,0.0,3.544,0.0,0.0,68,10,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.6,6,4,10,0.55,11,9,20,0.5,30,0.5025,OVER,0.0025,L,F,SECONDARY,PP_OCC,0.569,0.241,0.138,14.85
10738324,218365,Matthew Knies,TOR,F,Points,1.5,demon,False,CAR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,points,SKATER,CAR,1,8482720,2.971,0.0,0.0,3.544,0.0,0.0,68,10,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.2,2,8,10,0.2,4,16,20,0.2,30,0.12,OVER,-0.38,L,F,SECONDARY,PP_OCC,0.864,0.273,0.182,18.87
10738327,218365,Matthew Knies,TOR,F,Shots On Goal,1.5,goblin,False,CAR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,shots_on_goal,SKATER,CAR,1,8482720,2.971,0.0,0.0,3.544,0.0,0.0,68,10,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.6,6,4,10,0.45,9,11,20,0.4333,30,0.5608,OVER,0.0608,L,F,SECONDARY,PP_OCC,0.864,0.273,0.182,18.87
10738333,218277,Morgan Rielly,TOR,D,Blocked Shots,1.5,standard,False,CAR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,blocked_shots,SKATER,CAR,1,8476853,2.971,0.0,0.0,3.544,0.0,0.0,68,10,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5,D,D,DEPTH,PP_OCC,0.5,0.136,0.091,21.3
10738336,87689,Nicholas Robertson,TOR,F,Shots On Goal,1.5,standard,False,CAR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,shots_on_goal,SKATER,CAR,1,8481582,2.971,0.0,0.0,3.544,0.0,0.0,68,10,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.8,4,1,5,0.6,6,4,10,0.45,9,11,20,0.4667,30,0.6442,OVER,0.1442,L,F,DEPTH,PP_OCC,0.446,0.2,0.062,12.53
10738339,265264,Nikolaj Ehlers,CAR,F,Points,1.5,demon,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,points,SKATER,TOR,0,8477940,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.2,2,8,10,0.15,3,17,20,0.2,30,0.2725,OVER,-0.2275,L,F,SECONDARY,PP_REGULAR,0.824,0.294,0.294,16.58
10738347,231718,Sean Walker,CAR,D,Shots On Goal,1.5,goblin,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,shots_on_goal,SKATER,TOR,0,8480336,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.4,4,6,10,0.6,12,8,20,0.6333,30,0.5333,OVER,0.0333,D,D,DEPTH,NO_PP,0.338,0.103,0.015,21.97
10738355,61274,Seth Jarvis,CAR,F,Points,1.5,demon,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,points,SKATER,TOR,0,8482093,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.4,4,6,10,0.3,6,14,20,0.2667,30,0.3717,OVER,-0.1283,C,F,ELITE,PP_REGULAR,0.9,0.467,0.25,19.02
10738362,226405,Taylor Hall,CAR,F,Points,1.5,demon,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,points,SKATER,TOR,0,8447463,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,OVER,-0.5,R,F,SHUTDOWN,NO_PP,0.0,0.0,0.0,
10738364,226405,Taylor Hall,CAR,F,Shots On Goal,1.5,goblin,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,shots_on_goal,SKATER,TOR,0,8447463,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,OVER,-0.5,R,F,SHUTDOWN,NO_PP,0.0,0.0,0.0,
10738367,58169,William Nylander,TOR,F,Points,1.5,demon,False,CAR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,points,SKATER,CAR,1,8477939,2.971,0.0,0.0,3.544,0.0,0.0,68,10,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.2,2,8,10,0.35,7,13,20,0.3333,30,0.1558,OVER,-0.3442,R,F,ELITE,PP_REGULAR,1.212,0.442,0.288,18.95
10740360,218693,Andrei Svechnikov,CAR,F,Shots On Goal,1.5,goblin,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,shots_on_goal,SKATER,TOR,0,8480830,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.6,6,4,10,0.7,14,6,20,0.8,30,0.635,OVER,0.135,R,F,SECONDARY,PP_REGULAR,0.868,0.368,0.324,17.07
10740366,232486,Jackson Blake,CAR,F,Shots On Goal,1.5,goblin,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,shots_on_goal,SKATER,TOR,0,8482809,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.8,4,1,5,0.5,5,5,10,0.5,10,10,20,0.5,30,0.62,OVER,0.12,R,F,SECONDARY,PP_OCC,0.632,0.294,0.132,16.45
10740372,58166,John Tavares,TOR,F,Shots On Goal,1.5,goblin,False,CAR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,shots_on_goal,SKATER,CAR,1,8475166,2.971,0.0,0.0,3.544,0.0,0.0,68,10,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.7,7,3,10,0.6,12,8,20,0.6,30,0.635,OVER,0.135,C,F,SECONDARY,PP_OCC,0.797,0.333,0.174,18.03
10740392,265264,Nikolaj Ehlers,CAR,F,Shots On Goal,1.5,goblin,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,shots_on_goal,SKATER,TOR,0,8477940,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,1.0,5,0,5,0.8,8,2,10,0.8,16,4,20,0.7,30,0.87,OVER,0.37,L,F,SECONDARY,PP_REGULAR,0.824,0.294,0.294,16.58
10740399,218224,Sebastian Aho,CAR,F,Shots On Goal,1.5,goblin,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,shots_on_goal,SKATER,TOR,0,8478427,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.7,7,3,10,0.7,14,6,20,0.6667,30,0.6567,OVER,0.1567,C,F,ELITE,PP_REGULAR,1.015,0.353,0.324,19.77
10740412,58169,William Nylander,TOR,F,Shots On Goal,1.5,goblin,False,CAR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,shots_on_goal,SKATER,CAR,1,8477939,2.971,0.0,0.0,3.544,0.0,0.0,68,10,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,1.0,5,0,5,0.9,9,1,10,0.7,14,6,20,0.6333,30,0.8833,OVER,0.3833,R,F,ELITE,PP_REGULAR,1.212,0.442,0.288,18.95
10742520,218693,Andrei Svechnikov,CAR,F,Assists,1.5,demon,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,assists,SKATER,TOR,0,8480830,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.05,1,19,20,0.1667,30,0.0592,OVER,-0.4408,R,F,SECONDARY,PP_REGULAR,0.868,0.368,0.324,17.07
10742521,218365,Matthew Knies,TOR,F,Assists,1.5,demon,False,CAR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,assists,SKATER,CAR,1,8482720,2.971,0.0,0.0,3.544,0.0,0.0,68,10,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.1,2,18,20,0.0667,30,0.0217,OVER,-0.4783,L,F,SECONDARY,PP_OCC,0.864,0.273,0.182,18.87
10742522,265264,Nikolaj Ehlers,CAR,F,Assists,1.5,demon,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,assists,SKATER,TOR,0,8477940,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.1,30,0.01,OVER,-0.49,L,F,SECONDARY,PP_REGULAR,0.824,0.294,0.294,16.58
10742523,61274,Seth Jarvis,CAR,F,Assists,1.5,demon,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,assists,SKATER,TOR,0,8482093,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.2,2,8,10,0.15,3,17,20,0.1333,30,0.2658,OVER,-0.2342,C,F,ELITE,PP_REGULAR,0.9,0.467,0.25,19.02
10742524,58169,William Nylander,TOR,F,Assists,1.5,demon,False,CAR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,assists,SKATER,CAR,1,8477939,2.971,0.0,0.0,3.544,0.0,0.0,68,10,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.2,2,8,10,0.25,5,15,20,0.2,30,0.1275,OVER,-0.3725,R,F,ELITE,PP_REGULAR,1.212,0.442,0.288,18.95
10743094,58166,John Tavares,TOR,F,Assists,1.5,demon,False,CAR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,assists,SKATER,CAR,1,8475166,2.971,0.0,0.0,3.544,0.0,0.0,68,10,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0333,30,0.0033,OVER,-0.4967,C,F,SECONDARY,PP_OCC,0.797,0.333,0.174,18.03
10744756,218303,Jake McCabe,TOR,D,Blocked Shots,1.5,goblin,False,CAR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,blocked_shots,SKATER,CAR,1,8476931,2.971,0.0,0.0,3.544,0.0,0.0,68,10,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,D,D,DEPTH,NO_PP,0.299,0.045,0.0,22.4
10744816,218224,Sebastian Aho,CAR,F,Assists,1.5,demon,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,assists,SKATER,TOR,0,8478427,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.2,2,8,10,0.3,6,14,20,0.2333,30,0.2183,OVER,-0.2817,C,F,ELITE,PP_REGULAR,1.015,0.353,0.324,19.77
10744817,218224,Sebastian Aho,CAR,F,Points,1.5,demon,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,points,SKATER,TOR,0,8478427,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.3,3,7,10,0.35,7,13,20,0.3333,30,0.3508,OVER,-0.1492,C,F,ELITE,PP_REGULAR,1.015,0.353,0.324,19.77
10746802,218298,Jordan Staal,CAR,F,Points,1.5,demon,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,points,SKATER,TOR,0,8473533,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.05,1,19,20,0.0333,30,0.0108,OVER,-0.4892,C,F,DEPTH,NO_PP,0.446,0.246,0.046,16.05
10746804,218704,Shayne Gostisbehere,CAR,D,Points,1.5,demon,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,points,SKATER,TOR,0,8476906,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.3,3,7,10,0.2,4,16,20,0.1667,30,0.2317,OVER,-0.2683,D,D,ELITE,PP_REGULAR,0.956,0.244,0.333,19.37
10729354,268899,Alexander Nikishin,CAR,D,Goals,0.5,demon,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,goals,SKATER,TOR,0,8482100,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.2,2,8,10,0.15,3,17,20,0.1333,30,0.1858,OVER,-0.3142,D,D,DEPTH,PP_OCC,0.388,0.134,0.119,18.03
10729357,218693,Andrei Svechnikov,CAR,F,Goals,0.5,demon,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,goals,SKATER,TOR,0,8480830,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.3,3,7,10,0.4,8,12,20,0.4333,30,0.3683,OVER,-0.1317,R,F,SECONDARY,PP_REGULAR,0.868,0.368,0.324,17.07
10729358,306633,Bo Groulx,TOR,F,Goals,0.5,demon,False,CAR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,goals,SKATER,CAR,1,8480870,2.971,0.0,0.0,3.544,0.0,0.0,68,10,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,1,1,0.0,0,1,1,0.0,0,1,1,0.0,1,0.0,OVER,-0.5,C,F,SECONDARY,NO_PP,0.8,0.6,0.0,16.07
10729359,267668,Dakota Joshua,TOR,F,Goals,0.5,demon,False,CAR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,goals,SKATER,CAR,1,8478057,2.971,0.0,0.0,3.544,0.0,0.0,68,10,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.25,5,15,20,0.1667,30,0.1692,OVER,-0.3308,C,F,DEPTH,NO_PP,0.283,0.174,0.0,12.2
10729360,269199,Easton Cowan,TOR,F,Goals,0.5,demon,False,CAR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,goals,SKATER,CAR,1,8484158,2.971,0.0,0.0,3.544,0.0,0.0,68,10,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.2,4,16,20,0.1667,30,0.1617,OVER,-0.3383,R,F,DEPTH,NO_PP,0.377,0.151,0.038,13.8
10729361,232486,Jackson Blake,CAR,F,Goals,0.5,demon,False,TOR,CAR,TOR,2026-03-20T19:00:00.000-04:00,137493,2026-03-20T12:33:16Z,goals,SKATER,TOR,0,8482809,3.493,0.0,0.0,3.13,0.0,0.0,69,30,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.2,2,8,10,0.3,6,14,20,0.3,30,0.305,OVER,-0.195,R,F,SECONDARY,PP_OCC,0.632,0.294,0.132,16.45
